x,y,z,x_quat,y_quat,z_quat,w_quat,
89651.582455,43174.081517,6.944216,0,0,-0.98346,0.181125,11
89651.147672,43174.03323,6.963476,0,0,-0.98346,0.181125,11
89650.816503,43173.985471,6.979822,0,0,-0.98346,0.181125,11
89650.456574,43173.890076,6.991818,0,0,-0.98346,0.181125,11
89650.186,43173.850889,7.004399,0,0,-0.98346,0.181125,11
89649.951764,43173.694095,7.011447,0,0,-0.947133,0.320841,11
89649.815183,43173.554659,7.020029,0,0,-0.947133,0.320841,11
89649.673635,43173.415874,7.026931,0,0,-0.947133,0.320841,11
89649.411009,43173.316289,7.03174,0,0,-0.947133,0.320841,11
89649.214729,43173.243922,7.039312,0,0,-0.947133,0.320841,11
89648.940441,43173.153702,7.044959,0,0,-0.947133,0.320841,11
89648.672875,43173.050329,7.052051,0,0,-0.947133,0.320841,11
89648.277886,43172.886427,7.058023,0,0,-0.947133,0.320841,11
89647.86994,43172.681943,7.066553,0,0,-0.947133,0.320841,11
89647.434371,43172.534024,7.073029,0,0,-0.835952,0.548803,11
89647.115905,43172.298578,7.079534,0,0,-0.835952,0.548803,11
89646.785758,43172.091953,7.083483,0,0,-0.835952,0.548803,11
89646.507033,43171.831218,7.087829,0,0,-0.835952,0.548803,11
89646.282775,43171.583378,7.088481,0,0,-0.835952,0.548803,11
89645.978701,43171.24798,7.08598,0,0,-0.835952,0.548803,11
89645.618893,43170.874518,7.080987,0,0,-0.835952,0.548803,11
89645.361458,43170.437206,7.072692,0,0,-0.642321,0.766436,11
89645.179165,43169.940247,7.061459,0,0,-0.642321,0.766436,11
89644.958945,43169.381474,7.048123,0,0,-0.642321,0.766436,11
89644.851384,43168.730614,7.031691,0,0,-0.642321,0.766436,11
89644.78912,43168.079332,7.005217,0,0,-0.642321,0.766436,11
89644.832203,43167.370892,6.978473,0,0,-0.476306,0.87928,11
89644.984307,43166.652518,6.928612,0,0,-0.476306,0.87928,11
89645.312857,43165.827436,6.895937,0,0,-0.476306,0.87928,11
89645.666431,43165.122871,6.850862,0,0,-0.476306,0.87928,11
89646.164287,43164.312197,6.816188,0,0,-0.402601,0.915376,11
89646.698311,43163.519591,6.782502,0,0,-0.402601,0.915376,11
89647.381687,43162.880191,6.734247,0,0,-0.402601,0.915376,11
89648.143545,43162.352323,6.699773,0,0,-0.212259,0.977213,11
89649.057561,43161.902087,6.661064,0,0,-0.212259,0.977213,11
89649.988253,43161.480629,6.622224,0,0,-0.212259,0.977213,11
89651.006491,43161.154992,6.588054,0,0,-0.195738,0.980656,11
89651.953811,43160.823677,6.555968,0,0,-0.195738,0.980656,11
89652.894992,43160.387267,6.511798,0,0,-0.195738,0.980656,11
89653.88681,43160.074862,6.480776,0,0,-0.052785,0.998606,11
89654.841451,43159.840559,6.469525,0,0,-0.052785,0.998606,11
89655.807632,43159.807974,6.459402,0,0,-0.052785,0.998606,11
89656.811336,43159.757326,6.45492,0,0,0.141186,0.989983,11
89657.739368,43159.771006,6.453284,0,0,0.141186,0.989983,11
89658.579992,43159.869907,6.451636,0,0,0.141186,0.989983,11
89659.487763,43160.079722,6.448954,0,0,0.351021,0.936368,11
89660.256522,43160.388511,6.449239,0,0,0.351021,0.936368,11
89660.926521,43160.846901,6.453283,0,0,0.351021,0.936368,11
89661.503178,43161.471715,6.457925,0,0,0.53549,0.844542,11
89661.991912,43162.070091,6.465853,0,0,0.53549,0.844542,11
89662.46851,43162.677249,6.470771,0,0,0.53549,0.844542,11
89662.896928,43163.262477,6.472313,0,0,0.53549,0.844542,11
89663.299983,43163.821586,6.473464,0,0,0.511028,0.859564,11
89663.645804,43164.372546,6.476599,0,0,0.511028,0.859564,11
89663.929426,43164.97765,6.47933,0,0,0.511028,0.859564,11
89664.21264,43165.593119,6.482514,0,0,0.511028,0.859564,11
89664.417157,43166.135769,6.486184,0,0,0.511028,0.859564,11
89664.593724,43166.689967,6.490808,0,0,0.424725,0.905322,11
89664.847126,43167.276387,6.493614,0,0,0.424725,0.905322,11
89665.125123,43167.900181,6.496967,0,0,0.424725,0.905322,11
89665.359643,43168.450995,6.501806,0,0,0.424725,0.905322,11
89665.581274,43168.974818,6.507531,0,0,0.424725,0.905322,11
89665.895238,43169.508938,6.51235,0,0,0.112211,0.993684,11
89666.278849,43169.9165,6.517721,0,0,0.112211,0.993684,11
89666.74442,43170.289199,6.520432,0,0,0.112211,0.993684,11
89667.240994,43170.468291,6.524389,0,0,0.112211,0.993684,11
89667.790519,43170.639332,6.527192,0,0,0.112211,0.993684,11
89668.290984,43170.730581,6.52892,0,0,0.112211,0.993684,11
89668.807778,43170.755582,6.52982,0,0,-0.230744,0.973015,11
89669.338574,43170.839706,6.530537,0,0,-0.230744,0.973015,11
89669.838519,43170.903303,6.53045,0,0,-0.230744,0.973015,11
89670.299439,43170.880125,6.530558,0,0,-0.230744,0.973015,11
89670.735529,43170.871013,6.530934,0,0,-0.230744,0.973015,11
89671.131499,43170.7811,6.532842,0,0,-0.230744,0.973015,11
89671.530013,43170.581184,6.53509,0,0,-0.230744,0.973015,11
89671.886904,43170.396629,6.536955,0,0,-0.323006,0.946397,11
89672.20689,43170.175019,6.538979,0,0,-0.323006,0.946397,11
89672.521958,43169.965123,6.540622,0,0,-0.323006,0.946397,11
89672.793695,43169.693521,6.542566,0,0,-0.323006,0.946397,11
89672.952098,43169.402688,6.544013,0,0,-0.323006,0.946397,11
89673.152963,43169.171232,6.54429,0,0,-0.323006,0.946397,11
89673.342315,43168.976959,6.544179,0,0,-0.323006,0.946397,11
89673.584461,43168.718644,6.543973,0,0,-0.323006,0.946397,11
89673.716323,43168.53574,6.544234,0,0,-0.323006,0.946397,11
89673.946258,43168.359181,6.544437,0,0,-0.323006,0.946397,11
89674.11163,43168.122222,6.544919,0,0,-0.424476,0.905439,11
89674.311876,43167.929261,6.545392,0,0,-0.424476,0.905439,11
89674.527852,43167.746534,6.545814,0,0,-0.424476,0.905439,11
89674.925911,43167.499125,6.546193,0,0,-0.424476,0.905439,11
89675.264206,43167.268919,6.547023,0,0,-0.424476,0.905439,11
89675.646278,43166.956547,6.547858,0,0,-0.424476,0.905439,11
89676.071564,43166.65297,6.548208,0,0,-0.424476,0.905439,11
89676.464279,43166.363994,6.547495,0,0,-0.509104,0.860705,11
89676.83513,43166.0577,6.546735,0,0,-0.509104,0.860705,11
89677.222046,43165.791392,6.546593,0,0,-0.509104,0.860705,11
89677.619123,43165.5408,6.547664,0,0,-0.509104,0.860705,11
89677.98784,43165.259733,6.548602,0,0,-0.509104,0.860705,11
89678.379369,43164.964598,6.548484,0,0,-0.509104,0.860705,11
89678.734087,43164.753205,6.547414,0,0,-0.509104,0.860705,11
89679.029904,43164.492937,6.547346,0,0,-0.601335,0.798997,11
89679.315469,43164.204692,6.547959,0,0,-0.601335,0.798997,11
89679.586547,43163.917765,6.548759,0,0,-0.601335,0.798997,11
89679.809449,43163.57903,6.549368,0,0,-0.601335,0.798997,11
89679.970168,43163.296163,6.54979,0,0,-0.601335,0.798997,11
89680.149536,43162.895671,6.549809,0,0,-0.601335,0.798997,11
89680.422062,43162.448991,6.549719,0,0,-0.601335,0.798997,11
89680.624242,43162.017273,6.549391,0,0,-0.601335,0.798997,11
89680.89475,43161.666195,6.54963,0,0,-0.706174,0.708039,11
89681.097046,43161.260026,6.550519,0,0,-0.706174,0.708039,11
89681.27386,43160.780623,6.551264,0,0,-0.706174,0.708039,11
89681.391495,43160.391345,6.551467,0,0,-0.706174,0.708039,11
89681.517792,43159.890227,6.551065,0,0,-0.706174,0.708039,11
89681.574213,43159.437319,6.55085,0,0,-0.706174,0.708039,11
89681.674403,43159.019067,6.550393,0,0,-0.706174,0.708039,11
89681.724186,43158.76252,6.548969,0,0,-0.706174,0.708039,11
89681.743411,43158.347298,6.547802,0,0,-0.808032,0.589138,11
89681.690386,43157.939077,6.547177,0,0,-0.808032,0.589138,11
89681.611948,43157.613753,6.546501,0,0,-0.808032,0.589138,11
89681.512983,43157.266127,6.54597,0,0,-0.808032,0.589138,11
89681.3853,43156.951359,6.545205,0,0,-0.808032,0.589138,11
89681.283463,43156.584635,6.544538,0,0,-0.808032,0.589138,11
89681.165811,43156.296266,6.543752,0,0,-0.808032,0.589138,11
89681.025114,43156.0286,6.543206,0,0,-0.808032,0.589138,11
89680.899236,43155.679814,6.542766,0,0,-0.808032,0.589138,11
89680.775918,43155.425957,6.542506,0,0,-0.808032,0.589138,11
89680.751151,43155.183099,6.542149,0,0,-0.808032,0.589138,11
89680.6196,43154.735325,6.541653,0,0,-0.885312,0.464997,11
89680.482911,43154.316578,6.542677,0,0,-0.885312,0.464997,11
89680.338648,43153.895845,6.544529,0,0,-0.885312,0.464997,11
89680.165345,43153.434068,6.545599,0,0,-0.885312,0.464997,11
89680.039089,43153.091721,6.549268,0,0,-0.885312,0.464997,11
89679.889679,43152.745674,6.551505,0,0,-0.885312,0.464997,11
89679.742861,43152.330331,6.553178,0,0,-0.885312,0.464997,11
89679.642366,43151.987886,6.555477,0,0,-0.885312,0.464997,11
89679.401134,43151.633308,6.557197,0,0,-0.940498,0.339798,11
89679.201679,43151.352648,6.559007,0,0,-0.940498,0.339798,11
89678.987414,43151.004441,6.55935,0,0,-0.940498,0.339798,11
89678.806754,43150.707236,6.559771,0,0,-0.940498,0.339798,11
89678.570918,43150.422155,6.559495,0,0,-0.940498,0.339798,11
89678.279318,43150.137522,6.556859,0,0,-0.940498,0.339798,11
89678.003282,43149.835055,6.551269,0,0,-0.940498,0.339798,11
89677.687268,43149.542466,6.547941,0,0,-0.940498,0.339798,11
89677.3824,43149.252041,6.544157,0,0,-0.940498,0.339798,11
89677.063972,43149.006194,6.540282,0,0,-0.97392,0.226892,11
89676.774973,43148.748741,6.537366,0,0,-0.97392,0.226892,11
89676.464722,43148.554027,6.535143,0,0,-0.97392,0.226892,11
89676.084991,43148.3622,6.533105,0,0,-0.97392,0.226892,11
89675.7166,43148.22949,6.530913,0,0,-0.97392,0.226892,11
89675.325595,43148.09129,6.529023,0,0,-0.97392,0.226892,11
89674.953726,43147.993484,6.526496,0,0,-0.97392,0.226892,11
89674.572111,43147.936487,6.522917,0,0,-0.97392,0.226892,11
89674.166158,43147.834424,6.520067,0,0,-0.97392,0.226892,11
89673.816504,43147.816749,6.516177,0,0,-0.989185,0.146673,11
89673.374164,43147.751519,6.513721,0,0,-0.989185,0.146673,11
89673.005605,43147.713395,6.508901,0,0,-0.989185,0.146673,11
89672.563144,43147.634977,6.505764,0,0,-0.989185,0.146673,11
89672.163925,43147.566768,6.503033,0,0,-0.989185,0.146673,11
89671.80586,43147.465225,6.498474,0,0,-0.989185,0.146673,11
89671.376116,43147.414267,6.494836,0,0,-0.989185,0.146673,11
89671.035351,43147.298425,6.489814,0,0,-0.989185,0.146673,11
89670.575557,43147.247774,6.485706,0,0,-0.997181,0.07503,11
89670.155569,43147.221297,6.481061,0,0,-0.997181,0.07503,11
89669.735496,43147.236987,6.475519,0,0,-0.997181,0.07503,11
89669.311469,43147.215195,6.472461,0,0,-0.997181,0.07503,11
89668.881124,43147.183093,6.468159,0,0,-0.997181,0.07503,11
89668.453992,43147.136879,6.463691,0,0,-0.997181,0.07503,11
89668.014727,43147.124456,6.460132,0,0,-0.997181,0.07503,11
89667.463355,43147.090604,6.456517,0,0,-0.996143,0.087748,11
89666.92244,43147.037456,6.450536,0,0,-0.996143,0.087748,11
89666.397581,43147.024362,6.445343,0,0,-0.996143,0.087748,11
89665.875266,43146.992727,6.443529,0,0,-0.996143,0.087748,11
89665.36874,43146.978398,6.442229,0,0,-0.996143,0.087748,11
89664.810442,43146.99805,6.441402,0,0,-0.996104,0.088186,11
89664.354639,43146.99347,6.440195,0,0,-0.996104,0.088186,11
89663.819305,43146.949598,6.440046,0,0,-0.996104,0.088186,11
89663.3719,43146.877073,6.440364,0,0,-0.996104,0.088186,11
89662.856338,43146.805774,6.438659,0,0,-0.996104,0.088186,11
89662.432878,43146.660582,6.430629,0,0,-0.996104,0.088186,11
89661.864141,43146.564319,6.425936,0,0,-0.996104,0.088186,11
89661.363351,43146.468678,6.423249,0,0,-0.919541,0.392995,11
89660.872769,43146.396156,6.421794,0,0,-0.919541,0.392995,11
89660.404464,43146.238135,6.41865,0,0,-0.919541,0.392995,11
89659.919537,43146.131137,6.416239,0,0,-0.919541,0.392995,11
89659.520293,43145.868281,6.416471,0,0,-0.919541,0.392995,11
89659.185201,43145.612425,6.417489,0,0,-0.919541,0.392995,11
89658.704066,43145.399452,6.418541,0,0,-0.825807,0.563953,11
89658.300419,43145.092088,6.417749,0,0,-0.825807,0.563953,11
89657.892949,43144.851065,6.414702,0,0,-0.825807,0.563953,11
89657.543038,43144.535416,6.410306,0,0,-0.825807,0.563953,11
89657.232037,43144.116019,6.406292,0,0,-0.825807,0.563953,11
89656.920867,43143.670302,6.403218,0,0,-0.825807,0.563953,11
89656.738619,43143.247988,6.399955,0,0,-0.825807,0.563953,11
89656.567685,43142.777229,6.394572,0,0,-0.825807,0.563953,11
89656.439851,43142.214823,6.39063,0,0,-0.795063,0.606527,11
89656.390413,43141.702248,6.385129,0,0,-0.795063,0.606527,11
89656.377909,43141.296663,6.381013,0,0,-0.795063,0.606527,11
89656.353493,43140.794522,6.380864,0,0,-0.795063,0.606527,11
89656.398648,43140.346422,6.380107,0,0,-0.795063,0.606527,11
89656.435922,43139.895383,6.376761,0,0,-0.795063,0.606527,11
89656.47132,43139.458955,6.371906,0,0,-0.795063,0.606527,11
89656.559479,43139.04925,6.369099,0,0,-0.721723,0.692182,11
89656.5041041,43138.8769667333,0,0,0,-0.747237680724211,0.664556881317094,10
89656.238542,43137.9077219,0,0,0,-0.721722768504304,0.692182234258062,10
89656.1935923191,43136.8324732965,0,0,0,-0.703941824894165,0.710257634358599,10
89656.1486426382,43135.7572246931,0,0,0,-0.685708329724456,0.727876422579064,10
89656.1036929572,43134.6819760896,0,0,0,-0.66703400498183,0.745027272116867,10
89656.2008190789,43133.8054284367,0,0,0,-0.684264730611946,0.72923369261202,10
89656.2979452005,43132.9288807838,0,0,0,-0.701121618429875,0.713041707174463,10
89656.3950713222,43132.0523331309,0,0,0,-0.717595458926811,0.696460162053523,10
89656.3673210017,43131.1242238514,0,0,0,-0.736078380692849,0.6768963122049,10
89656.3395706813,43130.1961145719,0,0,0,-0.754028114796063,0.656842143971514,10
89656.3118203608,43129.2680052924,0,0,0,-0.771431659120066,0.636312183843169,10
89656.0620674766,43127.9789646264,0,0,0,-0.812326511570001,0.583202913744876,10
89655.8123145923,43126.6899239603,0,0,0,-0.849571594384683,0.527473322562068,10
89655.5625617081,43125.4008832943,0,0,0,-0.882999566020554,0.469373802429912,10
89655.0984639388,43124.7131585962,0,0,0,-0.910403582577984,0.413721303330117,10
89654.6343661694,43124.0254338981,0,0,0,-0.934304201567321,0.356476729862765,10.4
89654.1702684,43123.3377092,0,0,0,-0.95460944908595,0.297860369495204,10.4
89653.3732693766,43122.7866991811,0,0,0,-0.975951724350772,0.217986769636955,10.4
