s_m,x,y,z,x_quat,y_quat,z_quat,w_quat,speed,heading_rad,curvature_1pm,turn_radius_m,v_limit_mps,v_kappa_mps,v_ref_mps,v_ref_kmh,t_ref_s
196.31214209441976,89621.5366302,43185.5496266,0.0,0.0,0.0,0.3286829582510043,0.9444403173072232,8.333333333333334,0.9327520483125542,-0.1494178536868855,6.692640640492419,10.0,4.090428046211184,4.090428046211184,14.725540966360263,31.45809906173727
199.19311713848904,89623.8589911,43187.3888367,0.0,0.0,0.0,0.1293825700730211,0.9915947511767595,8.333333333333334,0.46599964498269614,-0.1451703024696565,6.888461227867317,10.0,4.149837716064122,4.149837716064122,14.939415777830842,32.1771148370941
202.10018084336062,89626.7369063,43188.1528607,0.0,0.0,0.0,-0.0738566810990154,0.9972688657814592,8.333333333333334,0.054534173535371655,-0.13190983504963621,7.580935868987411,10.0,4.353428496308229,4.353428496308229,15.672342586709625,32.877458546847734
204.97957514576572,89629.6624967,43187.7171386,0.0,0.0,0.0,-0.2575909540408127,0.9662540558240074,8.333333333333334,-0.3288661628905467,-0.1100637131069707,9.08564659297022,10.0,4.765932907881262,4.765932907881262,17.157358468372543,33.5261573730895
207.88969841861953,89632.1322734,43186.2995723,0.0,0.0,0.0,-0.3076126376067317,0.9515116736985572,8.333333333333334,-0.5733435614584973,-0.046628050206447565,21.446318161974602,10.0,7.322280751578466,5.590810463088678,20.12691766711924,34.076075743227776
210.91640869144146,89634.642422,43184.4871419,0.0,0.0,0.0,-0.2852386745802094,0.958456518848782,8.333333333333334,-0.602037069902567,0.019112163859959855,52.32269916307114,10.0,11.437077769591227,6.367528588611165,22.923102919000197,34.59388782690943
213.94638052566296,89637.2185154,43182.8048442,0.0,0.0,0.0,-0.1630970748177246,0.9866100263963982,8.333333333333334,-0.4521404903598897,0.07216748219444072,13.856656344275692,10.0,5.885714982964196,5.885714982964196,21.18857393867111,35.0960811789883
216.87567680477255,89639.9822828,43181.8654118,0.0,0.0,0.0,-0.0102366879383776,0.999947603737342,8.333333333333334,-0.17323229892274178,0.0927354974433082,10.783357264151498,10.0,5.192147259119173,5.192147259119173,18.691730132829022,35.6230899917515
219.78875625639952,89642.8997601,43181.8056718,0.0,0.0,0.0,0.093089712933124,0.9956577249969132,8.333333333333334,0.0826991677991841,0.07454504210641127,13.414708366151618,10.0,5.791094103481573,5.791094103481573,20.847938772533663,36.15446115540736
222.7493851992936,89645.8452275,43182.3613059,0.0,0.0,0.0,0.1780750612830549,0.9840169066378058,8.333333333333334,0.2715127208963868,0.05659367083976144,17.66982040856453,10.0,6.646393835864027,6.521427858044965,23.477140288961873,36.64135032511629
225.72858070171776,89648.6392499,43183.4067994,0.0,0.0,0.0,0.2411108788165292,0.9704975755334584,8.333333333333334,0.4223869217575182,0.03504073770390411,28.538211964886333,10.0,8.446628316210903,7.174865119593083,25.8295144305351,37.07697516614837
228.71691348844882,89651.2792464,43184.8048551,0.0,0.0,0.0,0.2339750928861401,0.9722425910794704,8.333333333333334,0.4796589887295754,0.002033973919754421,491.6483885500058,10.0,35.058821591362914,7.505441190017199,27.019588284061914,37.483959878783985
231.7092086215946,89653.9579201,43186.1733861,0.0,0.0,0.0,0.1975077922537094,0.9803013169424316,8.333333333333334,0.43476929194552755,-0.037719055307746704,26.51179866094422,10.0,8.141222061359127,6.4258508736861675,23.133063145270203,37.915796005316395
234.66594720411976,89656.6963393,43187.3235285,0.0,0.0,0.0,0.0563639652051717,0.9984102881212464,8.333333333333334,0.2536575116492119,-0.09455074032986627,10.576331782397736,10.0,5.142064707488067,5.142064707488067,18.51143294695704,38.42931047179564
237.5773126619638,89659.6203205,43187.6547232,0.0,0.0,0.0,-0.1454691660696094,0.989362785697447,8.333333333333334,-0.10783061157883765,-0.1253838922574319,7.975506119612639,10.0,4.465284458915423,4.465284458915423,16.07502405209552,39.041899505189306
240.2529909820046,89662.4651057,43186.7996826,0.0,0.0,0.0,-0.4226103485135746,0.906311476993001,8.333333333333334,-0.549868340347791,-0.2144277280746645,4.663575970229916,10.0,3.4145189889023593,3.4145189889023593,12.292268360048494,39.7958534753199
